userName,content,score,at,appVersion
NOUR ELDEN,ILOVE THIS GAME VARE MATCH,5,2023-11-07 00:43:37,2.8.0
Zakir Khan,This is a good game,5,2023-11-07 18:52:09,2.8.0
Amjad King,Its not game its my emotions ,5,2023-11-08 09:16:56,2.8.0
Ishtak Depar,My favourite,5,2023-11-08 06:09:34,2.8.0
MR ΠΩMI MR ΠΩMI,Hello pubg team Wish you happy many of the day this update not happy with me and please recover the old livik map Spiderman update This is my problem Thanks alot,5,2023-11-08 06:24:01,2.8.0
Ma Aye,good i need lucky,5,2023-11-06 17:00:41,2.8.0
Ricardo Claasen,I dont like this game I love it 100,5,2023-11-06 17:00:41,2.8.0
Lalit Nath,My personal opinion this game is favorite game ever i played but bugs and glitch are too much and not for low devices pls fix this problem ,4,2023-11-08 06:22:14,2.8.0
Usman King manjhoo,Good luck ,5,2023-11-08 06:19:41,2.8.0
Jeanmarc augustin,JEANMARC AUGUSTIN JOANITO0608 PANDAPRXD845,5,2023-11-08 06:18:55,2.8.0
sufyan naseer,I am 5 year old player of this game this is nicegame,5,2023-11-08 06:18:07,2.8.0
Ubeida Khalaf,Nice,5,2023-11-08 06:18:02,2.8.0
Zireddin Bayramli,Its a very nice game congratulations Ive been playing since the 6th season good luck ,5,2023-11-08 06:17:12,2.8.0
Shine Htet,Good friend,5,2023-11-08 06:17:00,2.8.0
Rao Abubakar,Pubg always good,5,2023-11-08 06:15:28,2.8.0
Gulfam Mughal,Yes befor its really good but now not nat its ok,5,2023-11-04 16:19:37,2.8.0
rao saab,Good game,5,2023-11-06 17:01:11,2.8.0
Shahzod Muhammadiyev,Gooood,5,2023-11-06 17:04:45,2.8.0
Muhammad Hamza,Best game,5,2023-11-06 17:06:19,2.8.0
Vumile Ntuli,Nice game I love it so much it fun,4,2023-11-06 17:13:24,2.8.0
Serawit Terefe,Lovevit,5,2023-11-05 06:48:32,2.8.0
Taimoor Taimoor,I am playing this game form 3 years but now this game is good because of glitchs only for mobile players all the glitchs are for mobile players and in this event the zombies are giving us thier Mothers,1,2023-11-08 06:08:25,2.8.0
Yassin Farid,Bad,1,2024-01-19 09:12:47,2.8.0
A K Y Z,Not updating my PUBG ID help,5,2023-11-08 06:07:23,2.8.0
Sad man,Best game ever,5,2023-11-04 16:22:44,2.8.0
Joseph Villegas,Give me some skin,5,2023-11-05 06:44:30,2.8.0
Rakibul Islam,Add this game to windows microsoft store Emulator experience is very bad,4,2023-11-04 16:23:50,2.8.0
pabrot Pandi,Wow,5,2023-11-08 06:04:48,2.8.0
Abdul Ahad,Best game of all the time,5,2023-11-08 06:03:58,2.8.0
Usman Ali Usman Ali,I love this game,5,2024-01-18 10:13:39,2.8.0
Kafia Ali,wow this is very best game and smooth i like it,5,2024-01-21 10:08:54,2.8.0
Nawaz Khodabux,The best game ive ever played,5,2023-11-06 16:54:24,2.8.0
Saw Htoo,Goot,5,2023-11-08 05:58:41,2.8.0
Hd Zihad,Ansan ,5,2023-11-08 07:17:30,2.8.0
Asmaa Mohamed,           ,5,2023-11-08 07:16:45,2.8.0
A Google user,my game,3,2023-11-08 07:15:07,2.8.0
Rehan Ameen,Pubg I hate you  give me a free Uc plzzz no ruppes Plzz Uc plzzz,5,2023-11-08 07:13:28,2.8.0
Bushido 11,The Game is Great,4,2023-11-04 16:09:20,2.8.0
Sudais Khan,Plzz pubg mobile update dy do ,5,2023-11-08 07:07:33,2.8.0
Zain Gaming,This is very good game ,5,2023-11-06 16:43:58,2.8.0
Atta Rehman,Good,5,2023-11-08 07:04:32,2.8.0
47 Zaheer,Nice,5,2023-11-08 07:04:19,2.8.0
Ebi Lotfi,ITS SO GOOD,5,2023-11-06 16:44:11,2.8.0
BAREZ BAREZ,GOOD game,5,2023-11-08 07:04:07,2.8.0
Jayne Fundal,Very good game,5,2023-11-08 07:01:51,2.8.0
Esahak Samad,Love this game,5,2023-11-08 07:01:39,2.8.0
Yug Auckloo,Mari Lag,1,2023-11-08 06:58:00,2.8.0
Rafi,Not fun anymore,2,2023-11-08 06:29:34,2.8.0
Sarkari Log,Now you can see the power of Muslims ,5,2023-11-08 06:54:35,2.8.0
Naeem King,Nice,5,2023-11-08 06:50:13,2.8.0
park gaming,This game is a legendary game and all gamers know thatbut this game still have tdm glitch ping issues and when I go to rush 1v4 or 1v2 the game fps drops so badlyso pubg team should fix this lag quickly on snapdragon 660 ,1,2023-11-08 06:48:55,2.8.0
Airam Sanilom,Good game,5,2023-11-08 06:46:12,2.8.0
Pubg Life,Zombie is bad,1,2023-11-08 06:44:32,2.8.0
JASIM WAZIR,I love PUBG mobile ,5,2023-11-04 16:19:03,2.8.0
Fatima Jutt,Bad game,1,2023-11-08 06:42:52,2.8.0
fayaad arendse,I love this game only thing is I spend so much uc and rarely get anything good in the crates where other people are always so lucky they use 10 uc and get X suits and upgradeables and car skins its frustrating,4,2023-11-08 06:42:32,2.8.0
Akkhan Khan,Old pubg update ok new update,5,2023-11-08 06:42:26,2.8.0
Hamza khan,Dear Pubg team Im playing this game for too long time and I am waiting for m416 glacier I open too many classic crates for m416 glacier Please give me m416 glacier Ill be very thankful to all of you ,5,2023-11-08 06:41:11,2.8.0
Y Z,Best game Also need best phone ,5,2023-11-08 06:33:00,2.8.0
li8_ vfx,Nice,5,2023-11-05 06:36:36,2.8.0
Ahsan Naveed,This game is so great  i love Pubg,5,2023-11-08 05:57:45,2.8.0
anil magar (movies lover),Amazing game I have been addicted to this game since 2019,5,2023-11-08 07:18:19,2.8.0
David Haslett,you game developers need to understand some players want to play single matches dont force them to join a team of 4 if they dont want to Single matches should not take so much time to join a match unlike a team match Fix that issue I have been waiting for hours to get on a single match I dont want a team of4 cause most of the time they steal and cheat,1,2023-11-08 04:43:11,2.8.0
Sayed Atif Sadat,Best ever,5,2023-11-08 05:09:45,2.8.0
Doniyor Mansurov,Zor,5,2023-11-08 05:07:49,2.8.0
M yousaf,I like PUBG mobile most,5,2023-11-05 06:34:23,2.8.0
Nirvan Ramjeet,Love you ,5,2023-11-08 04:58:27,2.8.0
Hassan Khalid,Update no show,1,2023-11-08 04:57:27,2.8.0
Aung Kyaing,Yesthat is good play gamei like so much,5,2023-11-08 04:53:55,2.8.0
Shoaib Ansari,Amazing game in tha world,5,2023-11-08 04:53:40,2.8.0
Ian Tago,So very good game,5,2023-11-08 04:50:16,2.8.0
Ahmad Usman,Nice game,5,2023-11-08 04:48:12,2.8.0
Ary Labs,Please add option to priority pickup item,5,2023-11-08 04:45:46,2.8.0
Mo alaa,Very good,5,2023-11-08 04:43:26,2.8.0
Xalilov Ziyodbek,This game is the best game among the games,5,2023-11-08 04:42:35,2.8.0
Rawan Mahmoud,Hdod,5,2024-01-23 10:15:14,2.8.0
Farzad Faqiri,Wow so good game my favorite game this game ,5,2023-11-08 04:41:32,2.8.0
Danyal Qurexhi,Life line,5,2023-11-08 04:40:09,2.8.0
OGS Dilbar,Im gamer,5,2023-11-05 06:32:31,2.8.0
Bilal Akram,Good ,5,2023-11-05 06:32:00,2.8.0
Rajan Pulami,jabardast he be,5,2023-11-06 17:29:28,2.8.0
Muhammad Gulraiz,Remove new ultimate suit that contains Devil eye Its against Islamic religion,1,2023-11-08 04:36:36,2.8.0
Zaman223 virk (Allhumdulilah),Dont show things about against Islam other vise PUBG will finish in wordorPakistan Allahuakbar,1,2024-01-22 12:29:55,2.8.0
maxamad ciise,        samsun          ,5,2023-11-08 04:29:07,2.8.0
Zainab Astlani,I LOVE,5,2023-11-08 04:27:07,2.8.0
Paul Palmer,Been playing since launch Great game,5,2023-11-04 16:43:22,2.8.0
Najma Happy,This game is good but there is some glitches and lags on low devices so please fix because some people cannot afford good devices,4,2023-11-06 17:33:23,2.8.0
Carlos Bonilla,One of the best games I have played since 2018 is the most competitive game and I like it because going from one rank to another feels really good because of all the hard work you do,5,2023-11-08 04:26:58,2.8.0
yosef eassud,  ,5,2023-11-08 04:25:40,2.8.0
Basit Khan,I love her,5,2023-11-08 05:11:58,2.8.0
Samim Alokozay,Love this game ,5,2023-11-08 05:15:36,2.8.0
Faisal Effendi,Not bat,5,2023-11-08 05:56:03,2.8.0
younes DZ,Best game,5,2023-11-04 16:34:19,2.8.0
RIZWAN AHMED (JAANI),Love it,5,2023-11-06 17:16:59,2.8.0
Irfan Bhatti,This is mostly funny game  Every event is my favorite Next update 29 is the best of previous update,4,2023-11-08 05:55:21,2.8.0
moiz butt,Good,1,2023-11-04 16:24:01,2.8.0
Arham Aly,Bestest for everyone,5,2023-11-05 06:35:04,2.8.0
Rehanali,Very nice season is very high zombies,5,2023-11-04 16:25:27,2.8.0
Ali Ali,I love This glaeicer plz dillva do,5,2023-11-08 05:53:43,2.8.0
Yami Han,Have a lot of great memories,5,2023-11-08 05:51:55,2.8.0
mj Baysa,sobrang ganda mas maganda sa cod graphics neto sobrang ganda,5,2023-11-08 05:47:49,2.8.0
Erhetgun Hatantugus,omg good game,5,2023-11-08 05:43:25,2.8.0
Muhammad Baqar,Noice,5,2023-11-08 05:43:15,2.8.0
M mujahid,Havee game,5,2023-11-08 05:39:08,2.8.0
Ali Raza Jaani,Pubg I need some UC plz I play pubg In 4 years plz,5,2023-11-08 05:38:03,2.8.0
Abdul Latif,Nice game,5,2023-11-08 05:32:58,2.8.0
Farhan Adil,exhalent,5,2023-11-08 05:15:37,2.8.0
Niyamat Khan,Allah hukbar,5,2023-11-08 05:31:27,2.8.0
ألعاب Games,The best game in world  I love you pubg mobile,5,2023-11-08 05:28:25,2.8.0
Mr nizam din Brohi,Nice game Pubg Mobile,5,2023-11-08 05:27:58,2.8.0
Nawfal Habchi,Nice,5,2023-11-08 05:27:27,2.8.0
Ponir Hasan,Lucky ,5,2023-11-08 05:26:56,2.8.0
Tagiliima Vailaau,Its the best game ever but sometimes there are glitches so plssss fix it,5,2023-11-06 17:20:59,2.8.0
Alam Sher,Its very amazing and realistic game ever I found,5,2023-11-08 05:26:09,2.8.0
Lasith Banuka,I love this game but lately Im not happy with the desynclag and bullets are not registration issues,3,2023-11-08 05:20:16,2.8.0
Hashir Raza,OP GAME I LOVE PUBG MOBILE,5,2023-11-06 17:23:07,2.8.0
Jhangeer Riaz,Yass,2,2023-11-06 17:28:16,2.8.0
Mian Muaaz,ok to play in free times,3,2023-11-08 05:19:30,2.8.0
Owais Ali,I love you PUBG,5,2023-11-08 05:16:22,2.8.0
Mohsin Ali110,I love this game,5,2023-11-08 05:15:58,2.8.0
Jalal Mangorsi,Nice game ,5,2023-11-04 16:06:54,2.8.0
Asad ullah,This game is very best,5,2023-11-07 18:53:20,2.8.0
Usman sheikh,Pubg mobile please  update daa doo,5,2023-11-08 08:43:14,2.8.0
Bilal Khan,Wow amazing  game,5,2023-11-08 08:56:03,2.8.0
Abdul Ahad Shokat,Such a nice game,5,2023-11-08 08:55:49,2.8.0
An Je Lo,good,5,2023-11-08 08:54:03,2.8.0
Iam_ Mohsinkhan,Plz provide updates,5,2023-11-08 08:53:47,2.8.0
Sana Ullah,Ok yas,5,2023-11-08 08:50:24,2.8.0
Zaheer udin babar,Baycot x sut,4,2023-11-08 08:50:13,2.8.0
Muhammad Awais,New update ,5,2023-11-08 08:48:56,2.8.0
Zain Raan,Dont apdait,1,2023-11-08 08:48:29,2.8.0
Oscar Murithi,This game is super b love it and thankyou for always giving me update earlier,5,2023-11-08 08:47:57,2.8.0
Asad Ali Khoso,Ms problem thek kro,5,2023-11-08 08:45:26,2.8.0
Faisal Imran,Love u,5,2023-11-08 08:45:15,2.8.0
Rct Chandu,Best game pubg mobile,5,2023-11-08 08:43:19,2.8.0
Farooq Khan,Please PUBG mobile old livic coming again ,5,2023-11-08 08:43:05,2.8.0
AHMED MK145,Players hide a lot and I hope you create a band for these players because they spoil the fun of playing,2,2023-11-06 16:21:07,2.8.0
Umair Khan,Umairkhan,5,2023-11-08 08:42:52,2.8.0
Mr Devil,Best battle Royal game in the world,5,2023-11-08 08:42:19,2.8.0
Kiarra dennize,Fun,5,2023-11-05 07:16:21,2.8.0
Than Min Oo,nice this game,5,2023-11-04 15:58:15,2.8.0
HOUSSAM BOUGROUZ,nice one evry think is good but can you put much weapen like rpg and other new weapen and thanks,3,2023-11-08 08:42:12,2.8.0
Ameer Hamza,You see the power of Islam,5,2023-11-08 08:41:52,2.8.0
Faizan gull,falto game,1,2023-11-08 08:41:25,2.8.0
Faizan Malik,I love this game,5,2023-11-08 08:41:18,2.8.0
كوميديا ستور,1             2         ,5,2023-11-08 08:41:13,2.8.0
Toseer Ahmad,the game is ,5,2023-11-05 07:15:13,2.8.0
KURD Games,Way pubg my no ap dait,5,2023-11-08 08:40:38,2.8.0
Talha Khan,Please UC send me  Alan please ,5,2023-11-08 08:40:15,2.8.0
FM Radio gaming,Good,5,2023-11-08 08:33:46,2.8.0
Shahid King,Super ,5,2023-11-08 08:57:00,2.8.0
Hamid Baloch,New Ultimate Crimson Vestige Set in PUBGM is fully against Islamic Values  Islamic Culture I as an official pubgm Creator strongly condemn it it should be banned ASAP Now you see the power of Muslims,5,2023-11-08 08:58:42,2.8.0
Giovana Silva,The best mobile game ever,5,2023-11-06 16:21:14,2.8.0
Ahsan Ali,Good exerence,1,2023-11-06 15:56:54,2.8.0
Anwar Khan,Good game for the first time in world,5,2023-11-08 09:16:52,2.8.0
Julius Afornorpe,Great game Best Battle royale game ever,4,2023-11-08 09:16:15,2.8.0
Navaid Hussain,Nice game,5,2023-11-08 09:16:03,2.8.0
Jam SMS,Very very beautiful game i love this game it is my favourite game,5,2023-11-04 15:43:13,2.8.0
Salman Malik,Excellent work ,5,2023-11-08 09:15:44,2.8.0
Mariam Irfan,This is very cool game,5,2023-11-08 09:12:32,2.8.0
samer alimhamad,good,5,2023-11-06 15:53:57,2.8.0
Taha Rayan,Nice game,5,2023-11-08 09:10:58,2.8.0
Saharsalimiss Saharsalimiss,   ,3,2023-11-08 09:06:30,2.8.0
eyad elhamakey,PUBG mobile is my Best favorite play,5,2023-11-08 09:05:13,2.8.0
Sajad Khan,Pubg never gives me upgraded guns like m416 Glacier or akm or any other gun theyre just looting us Such a poor game and poor events,1,2024-01-18 07:14:56,2.8.0
Panangattu Family,Nice game,5,2023-11-08 08:58:45,2.8.0
Ali Hasnain,I dont receive updates on time thats why Im unable to play with my friends meanwhile we all live in the same region even in the same city and area but the get the update and i dont please fix the issue,1,2023-11-08 09:03:40,2.8.0
Chand jutt,I am felling good to play this game before this game i was bore but after this game my life has become enjoyful,5,2023-11-08 09:03:21,2.8.0
Usman Ali,Best game in the world,5,2023-11-08 09:01:07,2.8.0
prosper chinweike,This game is better than call of duty,5,2023-11-08 09:00:04,2.8.0
Israar Bukharii,Miss old pubg  season 2 player ,2,2023-11-06 16:05:13,2.8.0
MK Football,WoWiee,5,2023-11-04 15:46:10,2.8.0
Nur Hashim,Nice game app,5,2023-11-06 16:06:53,2.8.0
Ilham Ali,Best ever game i have playing since 2016,5,2023-11-04 15:51:06,2.8.0
Malik King,Nice ,5,2024-01-18 08:04:34,2.8.0
Oyun Suwd, ,5,2023-11-08 08:59:55,2.8.0
guitar lovers,Awesome game i play pubg past 5 years still not boredthere is no comparison with pubgbut pubg didnt give any mythic cloth or updated gun sad,5,2023-11-04 15:53:58,2.8.0
Maani Official,This game is almost finished such a waste time and money,1,2023-11-08 08:59:53,2.8.0
Hubdar Ali Mallah,Thanks pubg for being my hope of joy,5,2023-11-08 08:59:20,2.8.0
Jerry Convery,Good game play fast match making,5,2023-11-04 16:00:52,2.8.0
Omar elalfy,       ,5,2023-11-08 08:31:13,2.8.0
Intzar Hussain,I think This Game is Best,5,2023-11-08 07:19:11,2.8.0
Hasan hossain,Nice  very good game,5,2023-11-06 16:38:45,2.8.0
Asim Ali,Nice,5,2023-11-08 07:52:10,2.8.0
salina afroj,I play the Best game ever in my life pudg id INFArhambropls pubg gave me some uc pls,5,2023-11-08 07:51:35,2.8.0
Renbojhunnark Pubgm,Late update so many bugs,3,2023-11-08 07:49:14,2.8.0
technical MAD official,Good game ,5,2023-11-08 07:45:15,2.8.0
Alexa Fungtong,Im so happy this game I enjoy my life in this game,5,2023-11-08 07:44:46,2.8.0
Muhammad Hassaan,Nice sometome lags but enjoyfull,5,2023-11-05 07:04:29,2.8.0
Rico Ricalde,Why i cant log in the gameit keeps me goin back to lagging in againand when the time i will logging in it Will says i am waiting 200plus seconds before i log in again and its the same results its telling me to log in againso disappointing,2,2023-11-08 07:34:43,2.8.0
Tsendayush Monhbayr,Good,5,2023-11-08 07:33:27,2.8.0
Raaxzan Raaxzan,Best game ever,5,2023-11-08 07:32:03,2.8.0
Shahbaz Gujjar,Nice game I love it please give some UC I am very very poor please pubg help me,5,2023-11-08 07:31:34,2.8.0
Adam akshair,Nice game and so fun,5,2023-11-06 16:37:45,2.8.0
Bisma altaf,Pubg is my love ,5,2023-11-08 07:29:12,2.8.0
Saeed Malik,Not star new update not sho me,1,2023-11-08 07:28:23,2.8.0
Sammad Jan,I love PUBG MOBILE,2,2023-11-08 07:54:07,2.8.0
jeep Gaming yt,No good game,1,2023-11-08 07:27:47,2.8.0
Shams Arifeen,Gooooood Niccce,5,2023-11-08 07:27:46,2.8.0
Pawan Ale,Best game ever,5,2023-11-05 07:03:20,2.8.0
Sumon Sarkar,I love this game,5,2023-11-08 07:27:39,2.8.0
Mirza Hasnain,Osm game,5,2023-11-06 16:43:43,2.8.0
Baloch Warna,Free kfhdfd if dhi if y ,5,2023-11-08 07:24:50,2.8.0
Afghan Bacha,What a game,5,2023-11-08 07:24:50,2.8.0
Adrian Lumbasi,Best game I know,4,2023-11-08 07:24:19,2.8.0
Mubashir ck,Best game,5,2023-11-08 07:21:38,2.8.0
Bisam Bhatti,I love you PUBG mobile plizze give me uc,5,2023-11-08 07:20:48,2.8.0
aland soran,PLEZ 325uc me,5,2023-11-08 07:20:42,2.8.0
Sage,Absolutely amazing 1010 if I could forget how to play the game and relearn it I would its the best tactical shooter game ever made,5,2023-11-04 16:06:23,2.8.0
Safwan Varu,I like this game,5,2023-11-08 07:20:04,2.8.0
Asif khan Mallah,Oh,5,2023-11-08 07:52:14,2.8.0
Jeff alzed Musaddin,Make me happy,5,2023-11-08 07:55:07,2.8.0
Alouane Baslimane El-Hadj,my Favorite game  however its becoming so boring these days,1,2023-11-08 08:30:07,2.8.0
Muavia Javed,Lag issue in Redmi note 12 pro,1,2023-11-08 08:13:16,2.8.0
Basharat Ali,Ok Ill be there in a few minutes and Ill be there in a few minutes to talk to you about,5,2023-11-08 08:29:27,2.8.0
Osama Khan,Pubg Mobile best game ,5,2023-11-08 08:28:07,2.8.0
Pariyar Bimal,We need a something special,5,2023-11-08 08:27:46,2.8.0
Faheem khan,Good,5,2023-11-08 08:25:19,2.8.0
I T Masters,We want old pubg not old outfits,1,2023-11-08 08:19:09,2.8.0
Husniddin Melikov,the game is powerful,5,2023-11-08 08:18:51,2.8.0
Joseph Villaverde,still sucks dont download this trash game i swear you will regret,1,2023-11-04 16:01:02,2.8.0
Mr. KORAT,Peace,5,2023-11-08 08:18:14,2.8.0
Deme Kakauri,5 star,5,2023-11-08 08:17:34,2.8.0
Masood Rehman,I love PUBG mobile game ,5,2023-11-08 08:13:32,2.8.0
Hala Rashwan,   ,5,2023-11-08 08:13:31,2.8.0
Ali Jutt,HELLOpubg please give ma 4 Materials please ,5,2023-11-08 08:12:54,2.8.0
Jk Niazi,Its becoming heavy day by dayIt feels laggy and rough on low end devices  Game optimization is also not so good ,1,2023-11-08 07:56:16,2.8.0
Ariel john Albor,Hellow PUBG,5,2023-11-08 08:11:31,2.8.0
Vinny Sydney,Awesome,5,2023-11-08 08:09:58,2.8.0
Imteaz Shardar,This is a realistic and futuristic gameIt is full enjoyable of our laser timeWe get a lot of fun playing this game which is not available in any other game,5,2023-11-08 08:09:53,2.8.0
Mudasir ijaz Bhatti,I need m416 upgrade skin,1,2023-11-08 08:09:12,2.8.0
Kyaw Zin Htet,good,5,2023-11-06 16:32:12,2.8.0
NOYAN Khan,Bakwaas,1,2023-11-08 08:07:32,2.8.0
Anu malik,Outstanding game,5,2023-11-04 16:02:56,2.8.0
seyedsajjad shirinkar,Ok,5,2023-11-08 08:04:37,2.8.0
Kaizen Hacker,Best third person shooter ever ,5,2023-11-08 08:01:47,2.8.0
Marben Dellosa,good,5,2023-11-08 08:00:38,2.8.0
RANA Awais,Piasa Barbad Time Barbad,1,2023-11-06 16:33:58,2.8.0
Arbaz Khan,Now you are going to see the power of Muslim,5,2023-11-06 16:36:20,2.8.0
Toozaa Tamangmed,Keeps me entertained I love it I wish they made us do challenges to earn uc,5,2023-11-08 07:56:48,2.8.0
Taijul Islam Raaz,so many bugs,4,2023-11-08 04:16:12,2.8.0
Zaid Ali,Please give me uc pubg mobile,5,2023-11-08 04:15:32,2.8.0
Sadi Zuher,I have been playing PUBG MOBILE for a couple of years now and it was good but lately there has been this problem where neither my mic nor my speaker work I cant speak to my teammates nor hear them it takes several minutes sometimes over an hour to reset and this has not only happened to me but to many of my friends too Please fix this,4,2023-11-08 04:12:22,2.8.0
SAMEER HANTER,New update wait for me ,1,2023-11-07 21:45:15,2.8.0
Jake JAKE,Lee Game,5,2023-11-04 18:24:31,2.8.0
يصشي سشيصشي,wow pubg,5,2023-11-07 21:33:01,2.8.0
حبيتشو_habetsho gaming,  ,5,2023-11-07 21:30:57,2.8.0
Mohamed Yasso,Wow,5,2023-11-06 18:42:49,2.8.0
Nande Mbuli,I love this game and the guns and maps But they should remove MK14s in metro royal pls or nerf the mk pls guys,5,2023-11-04 18:25:01,2.8.0
Umair Raza797,pubg mobile is love,5,2023-11-07 21:23:40,2.8.0
Ammad Siddiqui,Best game Improve your focus Reflexesand your thoughts,5,2023-11-04 18:30:38,2.8.0
